epoch,train_loss,train_acc_top1,train_acc_top5,val_loss,val_acc_top1,val_acc_top5,loss_ratio,val_f1,grad_norm,lr_head,time_sec,gpu_mem_used,gpu_mem_total,gpu_util,val_p@1,val_r@1,val_p@5,val_r@5,val_p@10,val_r@10,train_p@1,train_r@1,train_p@5,train_r@5,train_p@10,train_r@10
78,6.410293,34.6578,54.6587,15.12265,14.8044,26.8712,2.3591,0.106,5.0,0.01464466,556.61,10386,16311,100,21.5319,11.514,10.566,20.4327,6.9275,23.3904,,,,,,
79,6.19255,35.9711,56.0655,15.0945,15.0859,26.8129,2.4375,0.1108,5.0,0.0134582,556.54,10386,16311,100,21.5513,11.5933,10.5718,20.4108,6.9857,23.3688,,,,,,
80,5.958373,37.4161,57.7478,15.089464,15.6684,27.5119,2.5325,0.1122,5.0,0.01231435,744.16,10386,16311,100,21.5513,11.5177,10.5834,20.4142,6.8916,23.1465,85.046,21.9666,61.8017,58.9628,45.0882,72.7778
81,5.633039,39.3573,59.7632,14.901809,16.2023,28.5312,2.6454,0.1189,5.0,0.01121444,556.33,10396,16311,100,21.6484,11.5809,10.6611,20.5742,6.977,23.4122,,,,,,
82,5.457812,40.5938,60.6499,14.494838,16.9304,29.4826,2.6558,0.1257,5.0,0.01015974,556.45,10386,16311,100,21.8911,11.7632,10.7776,20.8625,6.9809,23.5521,,,,,,
83,5.191148,42.0773,62.5288,14.787741,16.678,28.6477,2.8486,0.123,5.0,0.00915151,556.53,10386,16311,100,21.8037,11.665,10.6805,20.6204,6.9886,23.4844,,,,,,
84,4.985098,43.6877,63.6719,14.493965,17.9109,30.1524,2.9075,0.1307,5.0,0.00819089,556.73,10389,16311,100,21.9299,11.7458,10.7465,20.6859,7.0634,23.5856,,,,,,
85,4.79722,44.8068,65.2272,14.487019,18.008,29.7835,3.0199,0.1326,5.0,0.00727903,744.16,10391,16311,100,21.8814,11.7375,10.797,20.7528,7.0712,23.7128,86.7331,22.4213,63.5803,60.4609,46.5258,74.6281
86,4.596808,46.2663,66.5117,14.54938,17.8041,29.6961,3.1651,0.1306,5.0,0.00641698,556.4,10391,16311,100,21.9299,11.8707,10.7659,20.7253,7.0537,23.6084,,,,,,
87,4.371902,48.3129,68.091,14.252358,18.7166,31.6377,3.26,0.1399,5.0,0.00560574,556.62,10387,16311,100,22.1629,11.8959,10.929,21.0097,7.144,23.8416,,,,,,
