epoch,train_loss,train_acc_top1,train_acc_top5,val_loss,val_acc_top1,val_acc_top5,loss_ratio,val_f1,grad_norm,lr_head,time_sec,gpu_mem_used,gpu_mem_total,gpu_util,val_p@1,val_r@1,val_p@5,val_r@5,val_p@10,val_r@10,train_p@1,train_r@1,train_p@5,train_r@5,train_p@10,train_r@10
75,6.884511,27.8113,50.5845,20.982251,6.3586,13.3968,3.0477,0.0416,5.0,0.07356984,488.63,14576,16311,100,17.8235,9.2759,7.708,14.8595,5.0354,16.9695,89.3273,23.8779,57.8252,58.3666,39.2856,67.8888
76,6.748584,29.1289,51.5165,14.6743,13.8045,26.9683,2.1744,0.0989,5.0,0.07284519,353.24,14576,16311,100,22.1144,11.8533,10.5737,20.3792,6.9275,23.1198,,,,,,
77,6.548455,29.8836,52.6304,16.467938,9.9699,20.2893,2.5148,0.0656,5.0,0.07211443,352.56,14576,16311,100,21.8037,11.5901,10.331,19.8435,6.8149,22.788,,,,,,
78,6.370009,30.5927,53.766,16.430079,12.5619,23.755,2.5793,0.0867,5.0,0.07137775,353.26,14576,16311,100,20.3767,10.6708,9.6767,18.1901,6.4343,20.7643,,,,,,
79,6.220856,31.5174,54.8105,16.923767,13.0084,24.1724,2.7205,0.0922,5.0,0.07063535,318.19,14576,16311,100,20.1922,10.5546,9.0632,17.025,6.0208,19.6769,,,,,,
80,6.032545,32.514,55.9964,16.090766,13.5327,24.7937,2.6673,0.0973,5.0,0.06988742,489.22,14576,16311,100,21.0659,11.2437,9.7214,18.6239,6.3897,21.0703,93.6898,25.0738,65.453,64.4262,46.2489,76.2847
81,5.908657,33.1177,56.8181,22.90221,5.815,12.1736,3.876,0.0381,5.0,0.06913417,353.12,14576,16311,100,18.0468,9.363,8.1817,15.2824,5.4218,17.6533,,,,,,
82,5.742682,33.8484,57.8458,12.229699,20.9688,36.3266,2.1296,0.1574,5.0,0.0683758,353.18,14576,16311,100,23.7841,12.6968,11.3504,21.4594,7.5731,24.3282,,,,,,
83,5.561712,35.2427,58.7753,12.104631,21.1436,36.9382,2.1764,0.1568,5.0,0.0676125,353.68,14576,16311,100,24.0656,12.9545,11.4824,21.9045,7.5488,24.568,,,,,,
84,5.414071,36.1602,59.827,17.168375,13.4841,24.6869,3.1711,0.0956,5.0,0.06684449,318.24,14576,16311,100,19.5806,10.1758,9.0321,16.7419,5.9917,19.1751,,,,,,
85,5.229166,36.9867,61.1926,15.958304,14.5423,26.5508,3.0518,0.1019,5.0,0.06607197,489.03,14576,16311,100,20.9494,11.1729,9.834,18.7253,6.4994,21.3706,94.6457,25.3801,66.796,65.5589,47.4834,77.8304
86,5.102546,38.1055,61.7579,20.373251,7.6595,14.5617,3.9928,0.0511,5.0,0.06529515,353.33,14576,16311,100,18.9205,9.9668,8.7584,16.5907,5.813,18.9977,,,,,,
87,4.916276,38.9224,62.9606,25.591822,5.7956,10.5135,5.2055,0.0412,5.0,0.06451423,353.19,14576,16311,100,16.0761,8.5137,6.9974,13.907,4.553,16.1854,,,,,,
88,4.743302,40.1706,63.9572,15.7683,15.9984,28.2788,3.3243,0.1184,5.0,0.06372943,353.99,14576,16311,100,20.9203,11.0161,9.568,18.0434,6.2994,20.336,,,,,,
89,4.633608,40.8294,65.0184,16.942667,13.3968,24.0171,3.6565,0.0908,5.0,0.06294095,318.44,14576,16311,100,20.5126,10.7417,9.4069,17.7644,6.2664,20.3565,,,,,,
90,4.458098,41.8907,66.063,16.495941,15.4936,26.9683,3.7002,0.1105,5.0,0.06214901,489.26,14576,16311,100,20.4932,10.7204,9.3855,17.3961,6.2091,19.9912,93.3137,24.9654,64.328,63.4453,45.1143,74.6542
91,4.31729,42.9927,66.9757,18.583776,11.164,19.7262,4.3045,0.0807,5.0,0.06135381,352.47,14576,16311,100,20.4252,10.8154,9.5,18.0358,6.212,20.2877,,,,,,
92,4.126376,43.7641,68.2837,17.839471,14.7656,25.4053,4.3233,0.1071,5.0,0.06055558,352.63,14576,16311,100,18.7846,9.8571,8.3254,16.0316,5.3082,17.9085,,,,,,
93,4.024226,44.9931,68.9138,15.203277,15.2704,27.211,3.7779,0.1079,5.0,0.05975452,353.04,14576,16311,100,23.2016,12.5157,10.8048,20.7535,7.1236,23.4469,,,,,,
94,3.835443,45.7884,70.229,12.88447,22.1241,37.1129,3.3593,0.1723,5.0,0.05895084,317.99,14576,16311,100,22.9881,12.471,10.7096,20.4795,7.0517,23.1737,,,,,,
95,3.741686,46.8617,71.1106,20.125307,10.6495,19.202,5.3787,0.0772,5.0,0.05814477,489.1,14576,16311,100,18.0856,9.7324,8.0109,16.1462,5.1616,18.4057,89.3752,23.6629,61.1298,60.3653,42.5813,71.4072
96,3.565555,48.2224,72.1312,14.98696,17.6099,30.4631,4.2033,0.121,5.0,0.05733652,352.17,14576,16311,100,22.7648,12.2534,10.832,20.5776,7.1051,23.1809,,,,,,
97,3.411262,49.2046,72.9912,13.781057,19.27,32.1037,4.0399,0.1387,5.0,0.05652631,352.62,14576,16311,100,23.3667,12.6614,11.0941,20.9579,7.3177,23.6496,,,,,,
98,3.31479,50.321,73.7914,15.539959,18.2312,29.8806,4.6881,0.1326,5.0,0.05571435,353.88,14576,16311,100,21.4736,11.4987,9.8398,18.611,6.5547,21.309,,,,,,
99,3.141157,51.2314,74.9581,15.751816,18.4448,30.065,5.0147,0.1357,5.0,0.05490086,201.68,7643,16311,99,21.2601,11.6359,9.5583,18.8129,6.246,21.0799,,,,,,
100,3.037088,52.1226,75.751,15.969813,15.115,25.8907,5.2583,0.1057,5.0,0.05408605,257.14,7643,16311,99,23.0754,12.4173,10.9873,20.5586,7.2682,23.2791,96.5335,25.8493,71.6588,69.1075,52.2184,83.2436
101,2.921182,53.203,76.7045,12.608841,23.8812,38.4235,4.3163,0.1768,5.0,0.05327016,171.96,7643,16311,99,24.3472,13.2544,11.6125,21.863,7.6711,24.4597,,,,,,
102,2.797536,54.1373,77.3346,11.08936,29.0651,44.7529,3.964,0.2268,5.0,0.05245338,172.02,7643,16311,99,24.8131,13.5058,11.6921,22.4005,7.5575,24.8688,,,,,,
103,2.651107,55.5268,78.1874,15.567731,19.8233,31.7251,5.8722,0.1467,5.0,0.05163595,172.01,7643,16311,99,21.328,11.3449,9.8495,18.4007,6.5052,20.7515,,,,,,
104,2.526786,56.4587,79.0762,10.971352,29.6088,44.8986,4.342,0.2299,5.0,0.05081809,171.92,7643,16311,99,24.6675,13.4596,11.8105,22.1914,7.7381,24.7361,,,,,,
105,2.364833,57.5511,80.0177,17.639106,13.2511,22.6677,7.4589,0.094,5.0,0.05,257.15,7643,16311,99,21.5125,11.6707,9.9913,19.6477,6.4363,22.0215,95.8076,25.6981,70.3546,68.3037,50.8205,81.8936
106,2.285207,58.4998,80.9401,13.651613,23.2793,36.909,5.9739,0.1746,5.0,0.04918191,173.75,7928,16311,99,22.5609,11.993,10.5854,19.649,7.0372,22.2757,,,,,,
107,2.218603,59.4509,81.3425,16.101265,18.4448,29.3952,7.2574,0.135,5.0,0.04836405,173.14,7700,16311,99,20.7941,11.3061,9.7389,18.9131,6.3887,21.5021,,,,,,
108,2.075791,60.275,82.0924,14.068637,23.2793,36.4236,6.7775,0.1784,5.0,0.04754662,172.34,7699,16311,99,22.0949,11.7918,10.1019,19.1905,6.5887,21.5213,,,,,,
109,1.93759,61.4824,83.1513,19.518886,17.2313,26.3275,10.0738,0.1298,5.0,0.04672984,172.33,7694,16311,99,19.6195,10.5483,8.9894,17.1262,5.8286,19.3581,,,,,,
110,1.860828,62.8528,83.6927,11.325074,29.9971,44.5297,6.086,0.2334,5.0,0.04591395,257.6,7692,16311,99,24.3472,13.21,11.6396,22.0435,7.6226,24.5494,98.1002,26.4163,73.9979,71.4207,54.1148,85.9456
111,1.774861,63.3582,84.397,10.555719,32.7929,47.4808,5.9473,0.2585,5.0,0.04509914,172.35,7682,16311,99,25.3082,13.8551,12.1639,22.8837,7.9604,25.4016,,,,,,
112,1.658696,64.5393,85.0414,12.248516,26.7159,41.5494,7.3844,0.2034,5.0,0.04428565,172.34,7682,16311,99,23.8521,13.0284,11.428,21.7149,7.5585,24.4296,,,,,,
113,1.571977,65.6437,85.6763,11.836191,28.2594,42.9085,7.5295,0.2187,5.0,0.04347369,172.38,7675,16311,99,23.9491,13.0018,11.6319,21.6232,7.6925,24.2634,,,,,,
114,1.458362,66.6882,86.3471,10.214939,33.7831,49.0826,7.0044,0.2668,5.0,0.04266348,172.36,7675,16311,99,25.8616,14.1241,12.4823,23.1246,8.2196,25.8053,,,,,,
115,1.398242,67.4716,87.0873,11.293099,30.8125,45.4907,8.0766,0.2424,5.0,0.04185523,257.69,7656,16311,99,24.6287,13.3152,11.8474,22.1805,7.7323,24.6368,98.0691,26.4221,74.2629,71.75,54.3017,86.3443
116,1.303621,68.691,87.7174,22.665321,11.5426,18.1536,17.3864,0.0841,5.0,0.04104916,172.34,7656,16311,99,18.6098,10.0188,8.4419,16.5447,5.4606,18.7677,,,,,,
117,1.252598,69.1845,87.9498,17.063937,16.445,25.483,13.6228,0.1207,5.0,0.04024548,172.37,7656,16311,99,23.0366,12.6401,10.7388,20.5456,6.9372,22.8545,,,,,,
118,1.207647,70.2314,88.1965,13.806334,24.784,37.375,11.4324,0.1915,5.0,0.03944442,172.35,7656,16311,99,22.4735,11.9912,10.5931,19.8846,6.9129,22.2703,,,,,,
119,1.066446,71.5898,89.277,10.153041,34.5598,49.9854,9.5204,0.2722,5.0,0.03864619,172.34,7656,16311,99,26.114,14.3892,12.7425,24.0432,8.2448,26.4671,,,,,,
120,0.994053,72.0929,89.8879,10.048105,34.3268,49.5195,10.1082,0.2721,5.0,0.03785099,257.45,7656,16311,99,26.3275,14.5774,12.5231,23.6336,8.1643,26.0793,99.1543,26.7521,76.5804,73.6161,56.4638,88.9165
121,0.936796,73.1565,90.3095,11.805564,30.4922,44.1899,12.6021,0.2378,4.9938,0.03705905,172.36,7656,16311,99,24.2307,13.2304,11.6396,22.0339,7.5983,24.4149,,,,,,
122,0.907577,73.6452,90.3766,9.150692,37.9575,53.9851,10.0825,0.3037,5.0,0.03627057,172.42,7665,16311,99,26.8809,15.0641,12.7192,24.2824,8.2322,26.5393,,,,,,
123,0.814851,74.8239,91.1145,18.52995,16.911,25.8616,22.7403,0.1285,5.0,0.03548577,172.36,7665,16311,99,19.8816,10.6676,9.1816,17.6225,5.8965,19.7654,,,,,,
124,0.766548,75.5977,91.5217,12.725672,28.0749,40.996,16.6013,0.2193,5.0,0.03470485,172.33,7667,16311,98,24.4151,13.4826,11.4688,22.0264,7.5323,24.5985,,,,,,
125,0.709103,76.4314,92.0104,9.870086,36.8411,52.0144,13.9191,0.2981,5.0,0.03392803,257.52,7670,16311,99,26.0072,14.6022,12.3774,23.661,8.0342,26.0039,99.0082,26.6944,76.2287,73.3355,56.1684,88.5266
126,0.651246,77.1549,92.341,14.907116,24.5219,36.8314,22.8902,0.1871,5.0,0.03315551,172.27,7679,16311,99,21.8328,11.7817,10.1175,19.041,6.6722,21.4825,,,,,,
127,0.583867,78.3575,92.8441,12.1076,31.0649,44.9083,20.7369,0.2468,4.9961,0.0323875,172.26,7679,16311,99,24.3569,13.4392,11.3212,21.7348,7.3556,24.0757,,,,,,
128,0.574639,78.4414,92.9472,11.098822,35.7829,48.8399,19.3144,0.2922,5.0,0.0316242,172.28,7673,16311,99,24.1724,13.0997,11.5348,21.4939,7.4769,23.7925,,,,,,
129,0.511441,79.8884,93.6563,9.62137,37.7536,53.354,18.8123,0.3015,5.0,0.03086583,172.3,7656,16311,99,26.4246,14.7078,12.8259,24.2207,8.338,26.5967,,,,,,
130,0.455431,80.3819,94.018,9.176592,39.8214,55.3247,20.1493,0.3226,4.9976,0.03011258,257.24,7656,16311,100,26.5605,14.7362,12.6551,24.0559,8.2798,26.4678,99.3747,26.818,77.0198,74.0097,56.8571,89.3866
131,0.438453,80.9784,94.1689,12.635226,31.4241,44.0346,28.8178,0.2508,4.9992,0.02936465,172.24,7656,16311,99,23.8132,13.0446,11.2494,21.3865,7.3789,23.894,,,,,,
132,0.42992,81.2994,94.3486,14.63639,22.5706,33.6181,34.0445,0.1751,4.9902,0.02862225,172.28,7656,16311,99,22.9589,12.6215,10.9116,20.8984,7.0216,23.0261,,,,,,
