epoch,train_loss,train_acc_top1,train_acc_top5,val_loss,val_acc_top1,val_acc_top5,loss_ratio,val_f1,grad_norm,lr_head,time_sec,gpu_mem_used,gpu_mem_total,gpu_util,val_p@1,val_r@1,val_p@5,val_r@5,val_p@10,val_r@10,train_p@1,train_r@1,train_p@5,train_r@5,train_p@10,train_r@10
31,27.902471,0.0048,0.0815,31.745752,0.0194,0.1165,1.1377,0.0001,5.0,0.09710171,171.76,7139,16311,99,8.3778,4.169,3.6346,7.5727,2.4483,9.3526,,,,,,
32,27.325011,0.0072,0.0958,27.13979,0.0874,0.398,0.9932,0.0003,5.0,0.09683512,171.84,7139,16311,100,10.1446,5.0738,4.6539,9.6801,3.1861,11.9577,,,,,,
33,26.702465,0.0216,0.1366,33.333165,0.0194,0.1068,1.2483,0.0001,5.0,0.0965572,171.88,7139,16311,99,8.5526,4.0911,3.7686,7.6458,2.4891,9.4055,,,,,,
34,26.169839,0.0359,0.2156,26.356141,0.068,0.5825,1.0071,0.0003,5.0,0.09626802,171.86,7139,16311,99,10.8048,5.5063,4.8791,10.1748,3.2929,12.5031,,,,,,
35,25.667928,0.0383,0.2707,26.544121,0.1262,0.4369,1.0341,0.0005,5.0,0.09596765,255.95,7139,16311,100,10.6786,5.2845,4.8151,9.9313,3.2638,12.1949,32.9333,7.7853,17.9158,18.3632,12.3837,23.6086
36,25.174788,0.0455,0.3689,29.201044,0.1068,0.3398,1.1599,0.0007,5.0,0.09565616,171.78,7139,16311,99,9.5816,4.7031,4.32,8.9083,2.8531,10.8737,,,,,,
37,24.79521,0.0695,0.3929,25.502659,0.1165,0.631,1.0285,0.0006,5.0,0.09533363,171.91,7140,16311,99,11.2805,5.6934,5.0888,10.5921,3.4055,12.867,,,,,,
38,24.375909,0.1078,0.5007,25.733314,0.1359,0.6795,1.0557,0.0009,5.0,0.09500013,171.83,7140,16311,99,11.5134,5.8773,5.3937,11.1194,3.5531,13.478,,,,,,
39,23.954185,0.1174,0.6133,24.601914,0.1942,0.7087,1.027,0.0008,5.0,0.09465575,171.87,7140,16311,99,11.7367,5.9806,5.4713,11.2729,3.6521,13.7133,,,,,,
40,23.640653,0.1413,0.6947,27.768017,0.1359,0.4951,1.1746,0.0006,5.0,0.09430057,255.88,7140,16311,99,10.2029,5.2106,4.6015,9.4789,3.0648,11.4609,30.183,7.2228,16.3394,16.8256,11.1504,21.3023
41,23.276868,0.1821,0.769,23.762978,0.398,1.2426,1.0209,0.0026,5.0,0.09393467,171.86,7139,16311,99,12.2415,6.2664,5.5218,11.5425,3.6841,13.9999,,,,,,
42,22.97092,0.1749,0.8457,25.196599,0.2621,0.8737,1.0969,0.0013,5.0,0.09355815,171.88,7139,16311,99,11.8047,6.2135,5.2849,11.1025,3.5035,13.3833,,,,,,
43,22.564781,0.2731,0.9846,23.417313,0.3592,1.2426,1.0378,0.0022,5.0,0.09317109,171.87,7139,16311,99,12.0474,6.1338,5.3102,10.8333,3.6288,13.3821,,,,,,
44,22.330462,0.2539,1.0445,22.340751,0.466,1.5727,1.0005,0.0029,5.0,0.09277358,171.76,7139,16311,99,12.7463,6.6121,5.6189,11.6282,3.7093,13.8978,,,,,,
